ridership_route_code,current_garage,year_month,day_type,on_time_percent,avg_riders,day_count,daily_trip_dist,daily_trip_count,year,month,current_garage_code,day_type_code
020,Collier,201906,WEEKDAY,0.7081,723,20,707.756,46,2019,06,0,2
021,Collier,201906,WEEKDAY,0.66,1412,20,978.623,61,2019,06,0,2
021,Collier,201906,WEEKDAY,0.66,1412,20,978.623,61,2019,06,0,2
021,Collier,201906,SAT.,0.5889,744,5,616.919,38,2019,06,0,0
021,Collier,201906,SAT.,0.5889,744,5,616.919,38,2019,06,0,0
021,Collier,201906,SUN.,0.6477,611,5,616.919,38,2019,06,0,1
021,Collier,201906,SUN.,0.6477,611,5,616.919,38,2019,06,0,1
022,Collier,201906,WEEKDAY,0.6754,967,20,438.925,50,2019,06,0,2
022,Collier,201906,WEEKDAY,0.6754,967,20,438.925,50,2019,06,0,2
022,Collier,201906,SAT.,0.6945,521,5,228.241,26,2019,06,0,0
022,Collier,201906,SAT.,0.6945,521,5,228.241,26,2019,06,0,0
024,Collier,201906,WEEKDAY,0.6298,1761,20,748.645,58,2019,06,0,2
024,Collier,201906,WEEKDAY,0.6298,1761,20,748.645,58,2019,06,0,2
024,Collier,201906,SAT.,0.5974,1423,5,657.382,44,2019,06,0,0
024,Collier,201906,SAT.,0.5974,1423,5,657.382,44,2019,06,0,0
024,Collier,201906,SUN.,0.6244,1032,5,567.739,38,2019,06,0,1
024,Collier,201906,SUN.,0.6244,1032,5,567.739,38,2019,06,0,1
026,Collier,201906,WEEKDAY,0.7341,952,20,495.137,70,2019,06,0,2
026,Collier,201906,WEEKDAY,0.7341,952,20,495.194,70,2019,06,0,2
026,Collier,201906,SAT.,0.7569,594,5,254.451,36,2019,06,0,0
026,Collier,201906,SAT.,0.7569,594,5,254.361,36,2019,06,0,0
026,Collier,201906,SUN.,0.7949,330,5,198.038,28,2019,06,0,1
026,Collier,201906,SUN.,0.7949,330,5,198.038,28,2019,06,0,1
027,Collier,201906,WEEKDAY,0.7153,1117,20,541.132,66,2019,06,0,2
027,Collier,201906,WEEKDAY,0.7153,1117,20,541.008,66,2019,06,0,2
027,Collier,201906,SAT.,0.7871,700,5,278.144,34,2019,06,0,0
027,Collier,201906,SAT.,0.7871,700,5,278.392,34,2019,06,0,0
027,Collier,201906,SUN.,0.6399,541,5,262.526,32,2019,06,0,1
027,Collier,201906,SUN.,0.6399,541,5,262.526,32,2019,06,0,1
028X,East Liberty,201906,WEEKDAY,0.6204,2035,20,2221.317,80,2019,06,1,2
028X,East Liberty,201906,WEEKDAY,0.6204,2035,20,2222.892,80,2019,06,1,2
028X,East Liberty,201906,SAT.,0.6154,1714,5,2223.969,80,2019,06,1,0
028X,East Liberty,201906,SAT.,0.6154,1714,5,2223.63,80,2019,06,1,0
028X,East Liberty,201906,SUN.,0.652,1445,5,2225.394,80,2019,06,1,1
028X,East Liberty,201906,SUN.,0.652,1445,5,2226.072,80,2019,06,1,1
029,Collier,201906,WEEKDAY,0.5854,973,20,795.564,44,2019,06,0,2
029,Collier,201906,WEEKDAY,0.5854,973,20,795.564,44,2019,06,0,2
031,Collier,201906,WEEKDAY,0.6391,1761,20,840.106,68,2019,06,0,2
031,Collier,201906,WEEKDAY,0.6391,1761,20,840.106,68,2019,06,0,2
031,Collier,201906,SAT.,0.6444,966,5,420.053,34,2019,06,0,0
031,Collier,201906,SAT.,0.6444,966,5,420.053,34,2019,06,0,0
031,Collier,201906,SUN.,0.6871,746,5,395.344,32,2019,06,0,1
031,Collier,201906,SUN.,0.6871,746,5,395.344,32,2019,06,0,1
036,Collier,201906,WEEKDAY,0.6468,744,20,427.476,42,2019,06,0,2
036,Collier,201906,WEEKDAY,0.6468,744,20,427.476,42,2019,06,0,2
038,Collier,201906,WEEKDAY,0.6382,3348,20,1244.108,123,2019,06,0,2
038,Collier,201906,WEEKDAY,0.6382,3348,20,1244.108,123,2019,06,0,2
038,Collier,201906,SAT.,0.6537,335,5,269.22,28,2019,06,0,0
038,Collier,201906,SAT.,0.6537,335,5,269.22,28,2019,06,0,0
038,Collier,201906,SUN.,0.684,180,5,230.76,24,2019,06,0,1
038,Collier,201906,SUN.,0.684,180,5,230.76,24,2019,06,0,1
039,Collier,201906,WEEKDAY,0.7482,1569,20,563.418,94,2019,06,0,2
039,Collier,201906,WEEKDAY,0.7482,1569,20,576.311,96,2019,06,0,2
039,Collier,201906,SAT.,0.7974,234,5,156.46,25,2019,06,0,0
039,Collier,201906,SAT.,0.7974,234,5,156.46,25,2019,06,0,0
040,Collier,201906,WEEKDAY,0.7346,581,20,272.544,48,2019,06,0,2
040,Collier,201906,WEEKDAY,0.7346,581,20,289.463,51,2019,06,0,2
040,Collier,201906,SAT.,0.8104,208,5,158.984,28,2019,06,0,0
040,Collier,201906,SAT.,0.8104,208,5,158.984,28,2019,06,0,0
040,Collier,201906,SUN.,0.8543,164,5,147.628,26,2019,06,0,1
040,Collier,201906,SUN.,0.8543,164,5,147.628,26,2019,06,0,1
041,Collier,201906,WEEKDAY,0.6651,1612,20,854.424,72,2019,06,0,2
041,Collier,201906,WEEKDAY,0.6651,1612,20,854.424,72,2019,06,0,2
041,Collier,201906,SAT.,0.7102,558,5,427.212,36,2019,06,0,0
041,Collier,201906,SAT.,0.7102,558,5,427.212,36,2019,06,0,0
041,Collier,201906,SUN.,0.668,276,5,284.808,24,2019,06,0,1
041,Collier,201906,SUN.,0.668,276,5,284.808,24,2019,06,0,1
043,Collier,201906,WEEKDAY,0.7295,670,20,224.642,44,2019,06,0,2
043,Collier,201906,WEEKDAY,0.7295,670,20,224.642,44,2019,06,0,2
043,Collier,201906,SAT.,0.6934,390,5,183.798,36,2019,06,0,0
043,Collier,201906,SAT.,0.6934,390,5,183.798,36,2019,06,0,0
043,Collier,201906,SUN.,0.6695,209,5,163.376,32,2019,06,0,1
043,Collier,201906,SUN.,0.6695,209,5,163.376,32,2019,06,0,1
044,Collier,201906,WEEKDAY,0.7166,999,20,743.136,64,2019,06,0,2
044,Collier,201906,WEEKDAY,0.7166,999,20,743.136,64,2019,06,0,2
044,Collier,201906,SAT.,0.6705,322,5,170.52,28,2019,06,0,0
044,Collier,201906,SAT.,0.6705,322,5,170.52,28,2019,06,0,0
044,Collier,201906,SUN.,0.7821,250,5,170.52,28,2019,06,0,1
044,Collier,201906,SUN.,0.7821,250,5,170.52,28,2019,06,0,1
048,Collier,201906,WEEKDAY,0.5977,3020,20,538.56,88,2019,06,0,2
048,Collier,201906,WEEKDAY,0.5977,3020,20,538.56,88,2019,06,0,2
048,Collier,201906,SAT.,0.7046,1934,5,452.88,74,2019,06,0,0
048,Collier,201906,SAT.,0.7046,1934,5,452.88,74,2019,06,0,0
048,Collier,201906,SUN.,0.7342,1032,5,269.28,44,2019,06,0,1
048,Collier,201906,SUN.,0.7342,1032,5,269.28,44,2019,06,0,1
051,West Mifflin,201906,WEEKDAY,0.5577,8050,20,1999.644,206,2019,06,4,2
051,West Mifflin,201906,WEEKDAY,0.5577,8050,20,2001.954,206,2019,06,4,2
051,West Mifflin,201906,SAT.,0.6102,5589,5,1701.586,122,2019,06,4,0
051,West Mifflin,201906,SAT.,0.6102,5589,5,1702.99,122,2019,06,4,0
051,West Mifflin,201906,SUN.,0.5539,3694,5,1153.806,82,2019,06,4,1
051,West Mifflin,201906,SUN.,0.5539,3694,5,1152.99,82,2019,06,4,1
051L,West Mifflin,201906,WEEKDAY,0.6678,707,20,122.271,26,2019,06,4,2
051L,West Mifflin,201906,WEEKDAY,0.6678,707,20,122.271,26,2019,06,4,2
052L,West Mifflin,201906,WEEKDAY,0.7152,452,20,218.64,20,2019,06,4,2
052L,West Mifflin,201906,WEEKDAY,0.7152,452,20,218.64,20,2019,06,4,2
053L,West Mifflin,201906,WEEKDAY,0.6427,1445,20,924.618,55,2019,06,4,2
053L,West Mifflin,201906,WEEKDAY,0.6427,1445,20,924.618,55,2019,06,4,2
054,Ross,201906,WEEKDAY,0.6845,3500,20,1340.536,114,2019,06,3,2
054,Ross,201906,WEEKDAY,0.6845,3500,20,1340.536,114,2019,06,3,2
054,Ross,201906,SAT.,0.6806,1887,5,950.064,81,2019,06,3,0
054,Ross,201906,SAT.,0.6806,1887,5,950.064,81,2019,06,3,0
054,Ross,201906,SUN.,0.6582,935,5,516.318,44,2019,06,3,1
054,Ross,201906,SUN.,0.6582,935,5,516.318,44,2019,06,3,1
055,West Mifflin,201906,WEEKDAY,0.7412,1071,20,1028.25,36,2019,06,4,2
055,West Mifflin,201906,WEEKDAY,0.7412,1071,20,1028.25,36,2019,06,4,2
055,West Mifflin,201906,SAT.,0.7081,843,5,1028.25,36,2019,06,4,0
055,West Mifflin,201906,SAT.,0.7081,843,5,1028.25,36,2019,06,4,0
055,West Mifflin,201906,SUN.,0.7057,614,5,971.125,34,2019,06,4,1
055,West Mifflin,201906,SUN.,0.7057,614,5,971.125,34,2019,06,4,1
056,West Mifflin,201906,WEEKDAY,0.6433,1774,20,931.133,60,2019,06,4,2
056,West Mifflin,201906,WEEKDAY,0.6433,1774,20,931.133,60,2019,06,4,2
056,West Mifflin,201906,SAT.,0.7041,990,5,540.481,34,2019,06,4,0
056,West Mifflin,201906,SAT.,0.7041,990,5,540.481,34,2019,06,4,0
056,West Mifflin,201906,SUN.,0.7998,739,5,508.688,32,2019,06,4,1
056,West Mifflin,201906,SUN.,0.7998,739,5,508.688,32,2019,06,4,1
057,West Mifflin,201906,WEEKDAY,0.6583,1269,20,571.02,62,2019,06,4,2
057,West Mifflin,201906,WEEKDAY,0.6583,1269,20,571.02,62,2019,06,4,2
057,West Mifflin,201906,SAT.,0.5852,878,5,349.98,38,2019,06,4,0
057,West Mifflin,201906,SAT.,0.5852,878,5,349.98,38,2019,06,4,0
057,West Mifflin,201906,SUN.,0.7029,667,5,331.56,36,2019,06,4,1
057,West Mifflin,201906,SUN.,0.7029,667,5,331.56,36,2019,06,4,1
058,East Liberty,201906,WEEKDAY,0.6822,1014,20,497.692,52,2019,06,1,2
058,East Liberty,201906,WEEKDAY,0.6822,1014,20,497.692,52,2019,06,1,2
058,East Liberty,201906,SAT.,0.7624,257,5,229.704,24,2019,06,1,0
058,East Liberty,201906,SAT.,0.7624,257,5,229.704,24,2019,06,1,0
058,East Liberty,201906,SUN.,0.8058,158,5,172.278,18,2019,06,1,1
058,East Liberty,201906,SUN.,0.8058,158,5,172.278,18,2019,06,1,1
059,West Mifflin,201906,WEEKDAY,0.6883,2158,20,1352.135,38,2019,06,4,2
059,West Mifflin,201906,WEEKDAY,0.6883,2158,20,1352.135,38,2019,06,4,2
059,West Mifflin,201906,SAT.,0.7043,2032,5,1280.97,36,2019,06,4,0
059,West Mifflin,201906,SAT.,0.7043,2032,5,1280.97,36,2019,06,4,0
059,West Mifflin,201906,SUN.,0.6253,1421,5,996.31,28,2019,06,4,1
059,West Mifflin,201906,SUN.,0.6253,1421,5,996.31,28,2019,06,4,1
060,West Mifflin,201906,WEEKDAY,0.7718,614,20,170.292,30,2019,06,4,2
060,West Mifflin,201906,WEEKDAY,0.7718,614,20,170.292,30,2019,06,4,2
061A,West Mifflin,201906,WEEKDAY,0.568,4337,20,1362.393,110,2019,06,4,2
061A,West Mifflin,201906,WEEKDAY,0.568,4337,20,1362.393,110,2019,06,4,2
061A,West Mifflin,201906,SAT.,0.7025,2868,5,1090.66,88,2019,06,4,0
061A,West Mifflin,201906,SAT.,0.7025,2868,5,1090.66,88,2019,06,4,0
061A,West Mifflin,201906,SUN.,0.6305,2122,5,795.938,64,2019,06,4,1
061A,West Mifflin,201906,SUN.,0.6305,2122,5,795.938,64,2019,06,4,1
061B,West Mifflin,201906,WEEKDAY,0.5874,3889,20,1157.172,114,2019,06,4,2
061B,West Mifflin,201906,WEEKDAY,0.5874,3889,20,1157.172,114,2019,06,4,2
061B,West Mifflin,201906,SAT.,0.7208,2377,5,988.793,98,2019,06,4,0
061B,West Mifflin,201906,SAT.,0.7208,2377,5,991.199,98,2019,06,4,0
061B,West Mifflin,201906,SUN.,0.6339,1592,5,673.542,66,2019,06,4,1
061B,West Mifflin,201906,SUN.,0.6339,1592,5,675.948,66,2019,06,4,1
061C,West Mifflin,201906,WEEKDAY,0.5477,5775,20,1712.394,114,2019,06,4,2
061C,West Mifflin,201906,WEEKDAY,0.5477,5775,20,1712.394,114,2019,06,4,2
061C,West Mifflin,201906,SAT.,0.584,4450,5,1411.974,94,2019,06,4,0
061C,West Mifflin,201906,SAT.,0.584,4450,5,1411.974,94,2019,06,4,0
061C,West Mifflin,201906,SUN.,0.5676,3085,5,991.386,66,2019,06,4,1
061C,West Mifflin,201906,SUN.,0.5676,3085,5,991.386,66,2019,06,4,1
061D,West Mifflin,201906,WEEKDAY,0.6193,4768,20,1265.065,135,2019,06,4,2
061D,West Mifflin,201906,WEEKDAY,0.6193,4768,20,1265.065,135,2019,06,4,2
061D,West Mifflin,201906,SAT.,0.6689,2420,5,912.824,92,2019,06,4,0
061D,West Mifflin,201906,SAT.,0.6689,2420,5,912.824,92,2019,06,4,0
061D,West Mifflin,201906,SUN.,0.6733,1840,5,575.476,58,2019,06,4,1
061D,West Mifflin,201906,SUN.,0.6733,1840,5,575.476,58,2019,06,4,1
064,East Liberty/West Mifflin,201906,WEEKDAY,0.709,1787,20,378.62,40,2019,06,2,2
064,East Liberty/West Mifflin,201906,WEEKDAY,0.709,1787,20,378.62,40,2019,06,2,2
064,East Liberty/West Mifflin,201906,SAT.,0.6793,1677,5,350.2235,37,2019,06,2,0
064,East Liberty/West Mifflin,201906,SAT.,0.6793,1677,5,350.2235,37,2019,06,2,0
064,East Liberty/West Mifflin,201906,SUN.,0.648,938,5,217.7065,23,2019,06,2,1
064,East Liberty/West Mifflin,201906,SUN.,0.648,938,5,217.7065,23,2019,06,2,1
065,West Mifflin,201906,WEEKDAY,0.5879,507,20,130.551,23,2019,06,4,2
065,West Mifflin,201906,WEEKDAY,0.5879,507,20,130.551,23,2019,06,4,2
067,East Liberty,201906,WEEKDAY,0.6324,1813,20,1015.077,59,2019,06,1,2
067,East Liberty,201906,WEEKDAY,0.6324,1813,20,1015.077,59,2019,06,1,2
067,East Liberty,201906,SAT.,0.6879,886,5,467.665,39,2019,06,1,0
067,East Liberty,201906,SAT.,0.6879,886,5,467.665,39,2019,06,1,0
067,East Liberty,201906,SUN.,0.8991,404,5,298.186,22,2019,06,1,1
067,East Liberty,201906,SUN.,0.8991,404,5,298.186,22,2019,06,1,1
068,East Liberty,201906,SAT.,0.7223,417,5,242.31,20,2019,06,1,0
068,East Liberty,201906,SAT.,0.7223,417,5,242.31,20,2019,06,1,0
068,East Liberty,201906,SUN.,0.6944,225,5,169.617,14,2019,06,1,1
068,East Liberty,201906,SUN.,0.6944,225,5,193.848,16,2019,06,1,1
069,East Liberty,201906,WEEKDAY,0.5519,1475,20,935.473,49,2019,06,1,2
069,East Liberty,201906,WEEKDAY,0.5519,1475,20,935.473,49,2019,06,1,2
069,East Liberty,201906,SAT.,0.5324,377,5,281.963,22,2019,06,1,0
069,East Liberty,201906,SAT.,0.5324,377,5,281.963,22,2019,06,1,0
069,East Liberty,201906,SUN.,0.6754,349,5,256.33,20,2019,06,1,1
069,East Liberty,201906,SUN.,0.6754,349,5,256.33,20,2019,06,1,1
071,East Liberty,201906,WEEKDAY,0.5825,82,20,91.539,14,2019,06,1,2
071,East Liberty,201906,WEEKDAY,0.5825,82,20,91.539,14,2019,06,1,2
071A,East Liberty,201906,WEEKDAY,0.6231,4943,20,905.792,136,2019,06,1,2
071A,East Liberty,201906,WEEKDAY,0.6231,4943,20,905.792,136,2019,06,1,2
071A,East Liberty,201906,SAT.,0.7141,2212,5,559.356,84,2019,06,1,0
071A,East Liberty,201906,SAT.,0.7141,2212,5,559.356,84,2019,06,1,0
071A,East Liberty,201906,SUN.,0.7385,1741,5,386.222,58,2019,06,1,1
071A,East Liberty,201906,SUN.,0.7385,1741,5,386.222,58,2019,06,1,1
071B,East Liberty,201906,WEEKDAY,0.5963,4243,20,903.308,131,2019,06,1,2
071B,East Liberty,201906,WEEKDAY,0.5963,4243,20,902.876,131,2019,06,1,2
071B,East Liberty,201906,SAT.,0.738,1680,5,512.962,76,2019,06,1,0
071B,East Liberty,201906,SAT.,0.738,1680,5,512.962,76,2019,06,1,0
071B,East Liberty,201906,SUN.,0.6968,1268,5,364.473,54,2019,06,1,1
071B,East Liberty,201906,SUN.,0.6968,1268,5,364.473,54,2019,06,1,1
071C,East Liberty,201906,WEEKDAY,0.5727,5185,20,1078.663,122,2019,06,1,2
071C,East Liberty,201906,WEEKDAY,0.5727,5185,20,1078.663,122,2019,06,1,2
071C,East Liberty,201906,SAT.,0.6155,2634,5,636.588,72,2019,06,1,0
071C,East Liberty,201906,SAT.,0.6155,2634,5,636.588,72,2019,06,1,0
071C,East Liberty,201906,SUN.,0.6115,1723,5,477.441,54,2019,06,1,1
071C,East Liberty,201906,SUN.,0.6115,1723,5,477.441,54,2019,06,1,1
071D,East Liberty,201906,WEEKDAY,0.6257,3842,20,1079.382,131,2019,06,1,2
071D,East Liberty,201906,WEEKDAY,0.6257,3842,20,1079.382,131,2019,06,1,2
071D,East Liberty,201906,SAT.,0.7262,1622,5,642.447,78,2019,06,1,0
071D,East Liberty,201906,SAT.,0.7262,1622,5,642.447,78,2019,06,1,0
071D,East Liberty,201906,SUN.,0.7614,1007,5,477.717,58,2019,06,1,1
071D,East Liberty,201906,SUN.,0.7614,1007,5,477.717,58,2019,06,1,1
074,East Liberty,201906,WEEKDAY,0.6641,910,20,544.055,55,2019,06,1,2
074,East Liberty,201906,WEEKDAY,0.6641,910,20,544.055,55,2019,06,1,2
074,East Liberty,201906,SAT.,0.5544,545,5,401.94,44,2019,06,1,0
074,East Liberty,201906,SAT.,0.5544,545,5,401.94,44,2019,06,1,0
075,East Liberty,201906,WEEKDAY,0.6266,3100,20,1020.5,94,2019,06,1,2
075,East Liberty,201906,WEEKDAY,0.6266,3100,20,1020.5,94,2019,06,1,2
075,East Liberty,201906,SAT.,0.6151,1447,5,617.23,56,2019,06,1,0
075,East Liberty,201906,SAT.,0.6151,1447,5,617.23,56,2019,06,1,0
075,East Liberty,201906,SUN.,0.6468,1239,5,528.666,48,2019,06,1,1
075,East Liberty,201906,SUN.,0.6468,1239,5,528.666,48,2019,06,1,1
077,East Liberty,201906,WEEKDAY,0.5217,2365,20,1254.124,67,2019,06,1,2
077,East Liberty,201906,WEEKDAY,0.5217,2365,20,1254.124,67,2019,06,1,2
077,East Liberty,201906,SAT.,0.5839,1227,5,491.396,43,2019,06,1,0
077,East Liberty,201906,SAT.,0.5839,1227,5,491.396,43,2019,06,1,0
077,East Liberty,201906,SUN.,0.6587,1026,5,404.024,34,2019,06,1,1
077,East Liberty,201906,SUN.,0.6587,1026,5,404.024,34,2019,06,1,1
079,East Liberty,201906,WEEKDAY,0.6372,943,20,511.479,78,2019,06,1,2
079,East Liberty,201906,WEEKDAY,0.6372,943,20,511.479,78,2019,06,1,2
079,East Liberty,201906,SAT.,0.6201,717,5,428.561,63,2019,06,1,0
079,East Liberty,201906,SAT.,0.6201,717,5,428.561,63,2019,06,1,0
079,East Liberty,201906,SUN.,0.5207,400,5,311.564,35,2019,06,1,1
079,East Liberty,201906,SUN.,0.5207,400,5,311.564,35,2019,06,1,1
081,West Mifflin,201906,WEEKDAY,0.5945,1568,20,398.912,64,2019,06,4,2
081,West Mifflin,201906,WEEKDAY,0.5945,1568,20,392.8,64,2019,06,4,2
081,West Mifflin,201906,SAT.,0.7322,862,5,299.184,48,2019,06,4,0
081,West Mifflin,201906,SAT.,0.7322,862,5,294.6,48,2019,06,4,0
081,West Mifflin,201906,SUN.,0.6386,696,5,211.922,34,2019,06,4,1
081,West Mifflin,201906,SUN.,0.6386,696,5,208.675,34,2019,06,4,1
082,East Liberty,201906,WEEKDAY,0.5592,3810,20,759.728,104,2019,06,1,2
082,East Liberty,201906,WEEKDAY,0.5592,3810,20,765.932,104,2019,06,1,2
082,East Liberty,201906,SAT.,0.572,2549,5,584.24,80,2019,06,1,0
082,East Liberty,201906,SAT.,0.572,2549,5,589.016,80,2019,06,1,0
082,East Liberty,201906,SUN.,0.5672,1696,5,554.902,76,2019,06,1,1
082,East Liberty,201906,SUN.,0.5672,1696,5,559.442,76,2019,06,1,1
083,West Mifflin,201906,WEEKDAY,0.6178,2465,20,471.438,66,2019,06,4,2
083,West Mifflin,201906,WEEKDAY,0.6178,2465,20,475.398,66,2019,06,4,2
083,West Mifflin,201906,SAT.,0.6454,1455,5,414.294,58,2019,06,4,0
083,West Mifflin,201906,SAT.,0.6454,1455,5,417.774,58,2019,06,4,0
083,West Mifflin,201906,SUN.,0.5212,712,5,257.148,36,2019,06,4,1
083,West Mifflin,201906,SUN.,0.5212,712,5,259.308,36,2019,06,4,1
086,East Liberty,201906,WEEKDAY,0.552,2922,20,760.326,86,2019,06,1,2
086,East Liberty,201906,WEEKDAY,0.552,2922,20,760.326,86,2019,06,1,2
086,East Liberty,201906,SAT.,0.5082,2713,5,795.69,90,2019,06,1,0
086,East Liberty,201906,SAT.,0.5082,2713,5,795.69,90,2019,06,1,0
086,East Liberty,201906,SUN.,0.5216,1606,5,565.824,64,2019,06,1,1
086,East Liberty,201906,SUN.,0.5216,1606,5,565.824,64,2019,06,1,1
087,East Liberty,201906,WEEKDAY,0.6216,2590,20,797.972,102,2019,06,1,2
087,East Liberty,201906,WEEKDAY,0.6216,2590,20,797.972,102,2019,06,1,2
087,East Liberty,201906,SAT.,0.5983,731,5,358.064,46,2019,06,1,0
087,East Liberty,201906,SAT.,0.5983,731,5,358.064,46,2019,06,1,0
087,East Liberty,201906,SUN.,0.4535,183,5,155.68,20,2019,06,1,1
087,East Liberty,201906,SUN.,0.4535,183,5,155.68,20,2019,06,1,1
088,East Liberty,201906,WEEKDAY,0.5595,3017,20,655.493,112,2019,06,1,2
088,East Liberty,201906,WEEKDAY,0.5595,3017,20,655.864,112,2019,06,1,2
088,East Liberty,201906,SAT.,0.6521,1619,5,487.347,84,2019,06,1,0
088,East Liberty,201906,SAT.,0.6521,1619,5,487.687,84,2019,06,1,0
088,East Liberty,201906,SUN.,0.447,1185,5,436.064,74,2019,06,1,1
088,East Liberty,201906,SUN.,0.447,1185,5,436.373,74,2019,06,1,1
089,East Liberty,201906,WEEKDAY,0.5754,390,20,157.136,46,2019,06,1,2
089,East Liberty,201906,WEEKDAY,0.5754,390,20,157.136,46,2019,06,1,2
089,East Liberty,201906,SAT.,0.7452,243,5,150.304,44,2019,06,1,0
089,East Liberty,201906,SAT.,0.7452,243,5,150.304,44,2019,06,1,0
089,East Liberty,201906,SUN.,0.795,294,5,116.144,34,2019,06,1,1
089,East Liberty,201906,SUN.,0.795,294,5,116.144,34,2019,06,1,1
091,Ross,201906,WEEKDAY,0.6632,4388,20,1523.452,145,2019,06,3,2
091,Ross,201906,WEEKDAY,0.6632,4388,20,1462.4,140,2019,06,3,2
091,Ross,201906,SAT.,0.6811,2027,5,912.045,87,2019,06,3,0
091,Ross,201906,SAT.,0.6811,2027,5,938.372,89,2019,06,3,0
091,Ross,201906,SUN.,0.6165,1064,5,555.314,53,2019,06,3,1
091,Ross,201906,SUN.,0.6165,1064,5,642.961,61,2019,06,3,1
093,West Mifflin,201906,WEEKDAY,0.707,1776,20,704.748,66,2019,06,4,2
093,West Mifflin,201906,WEEKDAY,0.707,1776,20,704.748,66,2019,06,4,2
G2,Collier,201906,WEEKDAY,0.7047,4041,20,1416.779,182,2019,06,0,2
G2,Collier,201906,WEEKDAY,0.7047,4041,20,1416.779,182,2019,06,0,2
G2,Collier,201906,SAT.,0.7753,1086,5,498.208,64,2019,06,0,0
G2,Collier,201906,SAT.,0.7753,1086,5,498.208,64,2019,06,0,0
G2,Collier,201906,SUN.,0.7728,873,5,498.208,64,2019,06,0,1
G2,Collier,201906,SUN.,0.7728,873,5,498.208,64,2019,06,0,1
G3,Collier,201906,WEEKDAY,0.6628,939,20,825.283,44,2019,06,0,2
G3,Collier,201906,WEEKDAY,0.6628,939,20,825.283,44,2019,06,0,2
G31,Collier,201906,WEEKDAY,0.6809,706,20,322.244,26,2019,06,0,2
G31,Collier,201906,WEEKDAY,0.6809,706,20,322.244,26,2019,06,0,2
O1,Ross,201906,WEEKDAY,0.6475,1165,20,283.231,42,2019,06,3,2
O1,Ross,201906,WEEKDAY,0.6475,1165,20,283.231,42,2019,06,3,2
O12,Ross,201906,WEEKDAY,0.6369,1432,20,650.357,53,2019,06,3,2
O12,Ross,201906,WEEKDAY,0.6369,1432,20,650.357,53,2019,06,3,2
O5,Ross,201906,WEEKDAY,0.4659,90,20,98.7,6,2019,06,3,2
O5,Ross,201906,WEEKDAY,0.4659,90,20,98.7,6,2019,06,3,2
P1,East Liberty,201906,WEEKDAY,0.663,10434,20,2408.582,260,2019,06,1,2
P1,East Liberty,201906,WEEKDAY,0.663,10434,20,2408.582,260,2019,06,1,2
P1,East Liberty,201906,SAT.,0.6383,5062,5,1095.736,116,2019,06,1,0
P1,East Liberty,201906,SAT.,0.6383,5062,5,1095.736,116,2019,06,1,0
P1,East Liberty,201906,SUN.,0.4911,3439,5,850.14,90,2019,06,1,1
P1,East Liberty,201906,SUN.,0.4911,3439,5,850.14,90,2019,06,1,1
P10,East Liberty,201906,WEEKDAY,0.6364,718,20,556.767,18,2019,06,1,2
P10,East Liberty,201906,WEEKDAY,0.6364,718,20,556.767,18,2019,06,1,2
P12,East Liberty,201906,WEEKDAY,0.6254,1192,20,831.453,38,2019,06,1,2
P12,East Liberty,201906,WEEKDAY,0.6254,1192,20,840.517,38,2019,06,1,2
P13,Ross,201906,WEEKDAY,0.705,370,20,200.067,14,2019,06,3,2
P13,Ross,201906,WEEKDAY,0.705,370,20,200.067,14,2019,06,3,2
P16,East Liberty,201906,WEEKDAY,0.6053,831,20,552.541,28,2019,06,1,2
P16,East Liberty,201906,WEEKDAY,0.6053,831,20,502.776,28,2019,06,1,2
P17,East Liberty,201906,WEEKDAY,0.6671,360,20,156.527,14,2019,06,1,2
P17,East Liberty,201906,WEEKDAY,0.6671,360,20,156.527,14,2019,06,1,2
P2,East Liberty,201906,WEEKDAY,0.6625,1661,20,307.929,42,2019,06,1,2
P2,East Liberty,201906,WEEKDAY,0.6625,1661,20,307.929,42,2019,06,1,2
P3,West Mifflin,201906,WEEKDAY,0.8619,2726,20,941.992,113,2019,06,4,2
P3,West Mifflin,201906,WEEKDAY,0.8619,2726,20,941.992,113,2019,06,4,2
P67,East Liberty,201906,WEEKDAY,0.6614,540,20,266.737,19,2019,06,1,2
P67,East Liberty,201906,WEEKDAY,0.6614,540,20,266.737,19,2019,06,1,2
P68,East Liberty,201906,WEEKDAY,0.5849,1364,20,767.095,49,2019,06,1,2
P68,East Liberty,201906,WEEKDAY,0.5849,1364,20,767.095,49,2019,06,1,2
P69,East Liberty,201906,WEEKDAY,0.5219,258,20,151.992,12,2019,06,1,2
P69,East Liberty,201906,WEEKDAY,0.5219,258,20,151.992,12,2019,06,1,2
P7,West Mifflin,201906,WEEKDAY,0.5585,695,20,492.696,29,2019,06,4,2
P7,West Mifflin,201906,WEEKDAY,0.5585,695,20,492.696,29,2019,06,4,2
P71,East Liberty,201906,WEEKDAY,0.6061,524,20,258.584,27,2019,06,1,2
P71,East Liberty,201906,WEEKDAY,0.6061,524,20,258.584,27,2019,06,1,2
P76,West Mifflin,201906,WEEKDAY,0.5642,980,20,539.673,34,2019,06,4,2
P76,West Mifflin,201906,WEEKDAY,0.5642,980,20,539.673,34,2019,06,4,2
P78,East Liberty,201906,WEEKDAY,0.5468,1371,20,815.787,50,2019,06,1,2
P78,East Liberty,201906,WEEKDAY,0.5468,1371,20,815.787,50,2019,06,1,2
